POPULATION,INCOME,AGE,UNEMPLOYMENT,BACHELORDEG,HOMEOWNERS,FEMALE,65PLUS,LATINO,WHITE,BLACK,VOTES_DIFF
4.018076063645795,34.278,31.6,7.5,15.526832,0.616662,0.5127917000000001,0.1582794,0.0126619,0.3557794,0.0011511,5.189448441247002
4.412309316059834,34.534,42.0,11.4,11.920013,0.7682048,0.5153723,0.2262927,0.0164467,0.947951,0.0174142,-13.153515730815371
3.571242850560224,33.164,47.0,4.5,21.728307,0.7136009,0.5270453,0.316092,0.12211489999999998,0.8446054000000001,0.0190553,-27.643585614600106
5.6143086224029926,52.058,39.1,8.0,22.345179,0.7168688,0.5165206,0.1900953,0.1637047,0.7690173,0.0401442,-0.2338118130866562
4.049334335972284,33.879,39.5,11.2,10.399668,0.8248327,0.5181279999999999,0.18720379999999998,0.0088369,0.44621980000000006,0.5323574000000001,13.183968579844684
3.7331972651065692,47.012,40.2,3.7,17.532992,0.7657038,0.5157217000000001,0.24634810000000001,0.2484288,0.7110906,0.0207024,-30.42513863216266
4.406233511374323,33.94,39.1,7.0,13.590715,0.7083077,0.5196555,0.21647470000000002,0.035436800000000004,0.672357,0.0452084,-8.84938387881642
3.6457169393696036,44.666,49.0,7.2,15.313981,0.8590841,0.4875308,0.2551384,0.0083654,0.9692516,0.0022609,-15.622880397919964
3.266231696689893,60.116,47.6,5.3,14.864865,0.8478836,0.4770195,0.21448470000000003,0.0102925,0.9653304,0.0016250999999999998,-22.318526543878658
5.108392489320873,103.301,43.5,7.0,48.138034999999995,0.8391103999999999,0.5048199999999999,0.1665512,0.052372800000000004,0.87735,0.0251891,-9.217835744727267
4.5149061964733,37.435,45.8,9.9,13.739977,0.7158207,0.5069637,0.2574475,0.024628,0.5871299,0.3653864,-3.266416109023131
5.137132476008993,49.784,31.4,4.3,13.186373000000001,0.6767581,0.5134605,0.1433797,0.527463,0.4106031,0.040808,-11.55181214905564
4.277746700027364,34.544,40.4,7.5,11.749429,0.6435029999999999,0.5290126,0.2108434,0.011289299999999999,0.8113526,0.1573644,-7.75480059084195
4.804800256870399,38.764,36.5,6.3,17.473164,0.6777306,0.4974287,0.19968229999999998,0.3452514,0.5284888000000001,0.0321018,-8.627364923115508
3.940466677663529,30.826,47.1,10.3,15.65099,0.8041510999999999,0.48707920000000005,0.2352284,0.0077991,0.9725886,0.0066521,-9.966739304966167
4.171580201932064,46.848,41.8,9.0,11.271816000000001,0.7677086999999999,0.501577,0.2228842,0.0082856,0.9691479,0.0097002,-23.462445267766924
4.6968978268979695,42.055,43.9,9.2,12.06488,0.7849553000000001,0.5096225000000001,0.2428312,0.009043,0.9753426,0.0047426000000000005,-23.670672400626984
4.62287687835687,45.466,47.5,7.2,17.095229999999997,0.8031312,0.5129202,0.30350520000000003,0.0846201,0.8490134,0.0464922,-26.84443808979125
4.731016311851432,48.001,37.3,4.2,15.373407,0.7272549,0.505051,0.1895009,0.440859,0.5222278,0.010942100000000001,-11.956380389752736
4.040285798932492,38.257,42.8,10.4,14.159765,0.7674734000000001,0.49742650000000005,0.2245098,0.036638699999999996,0.9214363999999999,0.0026431,-17.435289828654756
4.093036252945163,32.138,47.8,8.8,19.555409,0.6674808000000001,0.5307947,0.2794133,0.0705465,0.5452418000000001,0.36249899999999996,8.564048752925983
3.6568644915489172,39.474,49.1,5.3,13.303571,0.7673509,0.4988901,0.2369589,0.0260026,0.9427059999999999,0.0022035999999999996,-28.86734244160423
4.118727550427005,41.004,48.3,9.5,18.096298,0.7899818000000001,0.48554220000000003,0.2647822,0.031345099999999994,0.7477176,0.1991783,-10.651247717589774
4.661415109968617,45.397,39.9,6.9,15.341149,0.7343050999999999,0.5144718,0.19743570000000002,0.0117537,0.9460726,0.0158751,-14.248331806882115
4.110320296840297,42.004,39.9,6.3,9.7522734,0.7145090000000001,0.3522018,0.16735970000000003,0.0169873,0.8567328000000002,0.11278310000000001,-14.443065466956252
4.393276797494561,39.319,47.1,10.5,17.709991,0.7888048000000001,0.47999200000000003,0.2551831,0.025633799999999998,0.9057533999999999,0.02903,2.9555654388873167
3.440279213235588,45.933,44.9,3.1,17.02454,0.7128793999999999,0.512929,0.26892340000000003,0.0290276,0.9466618,0.0058055,-32.29317851959362
4.911913635170989,41.519,42.9,8.8,12.902842,0.7688615,0.483947,0.2181924,0.0233581,0.9435216999999999,0.0207859,-11.280958330271185
4.739382447428307,43.155,43.7,7.1,21.72991,0.7456114,0.5107883,0.2207062,0.0131934,0.9621328000000001,0.0125009,-20.163641664844377
5.117996723741836,46.66,44.7,6.8,29.78632,0.6733701,0.5248543999999999,0.23093899999999998,0.0345224,0.9063169,0.0254079,26.205808610033607
4.018617292519441,53.266,42.9,5.0,17.156794,0.7893756,0.4944116,0.2550546,0.0380341,0.9178961999999999,0.0014371,-3.2669093696110365
4.134208992932083,41.428,40.1,7.8,9.0206186,0.7638468,0.5064225,0.1974693,0.0425813,0.8980985,0.0405991,-13.523236179428823
4.946938363387819,69.865,33.9,6.4,24.355875,0.8339071,0.4877874,0.1164982,0.021932499999999997,0.9263720999999999,0.0185765,-11.583181730867015
4.728337546410023,62.924,38.9,5.5,27.823791999999997,0.7676986,0.510075,0.15477770000000002,0.0465251,0.8517140999999999,0.0643949,-1.6355751616882874
3.9683895418470683,36.125,46.0,7.5,17.557597,0.7070681999999999,0.46870029999999996,0.2363395,0.0291461,0.916111,0.0038718000000000003,15.035491503549151
4.715836275164993,48.035,40.9,15.3,14.694087,0.7259188,0.499155,0.2103605,0.14763370000000003,0.7817236999999999,0.006983499999999999,-11.812235475182762
4.602808503902597,38.216,38.8,7.9,14.018157,0.7085015,0.5117234,0.2097629,0.0322693,0.6439642,0.0863261,-5.730115550675086
3.5485122563410356,62.424,44.4,1.4,17.416377999999998,0.7830121999999999,0.4697354,0.22326929999999998,0.0107466,0.8438914000000001,0.0022624000000000003,-28.308823529411764
4.778787748972151,55.033,44.7,5.3,28.39367,0.7479205,0.5142101,0.21125039999999998,0.012048999999999999,0.9578119,0.0043436,-2.802556250832113
5.924784634794852,52.275,39.9,10.1,22.195389000000002,0.7642244,0.5220686,0.18565689999999999,0.022705700000000002,0.8391337,0.0856776,1.9139620774859747
4.736961912194411,51.441,37.0,6.3,21.707831,0.7540675,0.5216478,0.163822,0.0240054,0.7724616,0.175826,-20.179216067141887
4.566343198218278,55.154,41.1,6.4,19.102977,0.7528589,0.5078705,0.19710279999999997,0.0280387,0.9530699,0.0037186,9.087454535584387
5.038616188514491,44.32,34.3,5.9,38.99751,0.5944345,0.5007944999999999,0.14241289999999998,0.026175900000000002,0.9102462,0.0037695,10.151053532054274
4.465546424725965,39.352,42.2,8.9,16.239527,0.7759618,0.5148528,0.22831759999999998,0.0063332,0.9778165999999999,0.0026701999999999997,-12.105028927458834
3.8432327780980096,54.915,45.5,5.7,29.562184999999996,0.8125431,0.5040519,0.1763011,0.0114778,0.9469153,0.0032999,15.20803443328551
4.596201102454085,42.546,41.4,9.8,14.479056,0.7219765,0.5230643,0.1974629,0.040365899999999996,0.6677985,0.2685739,-5.278228258666126
3.56643749219507,47.375,40.2,3.0,15.396889000000002,0.7779961,0.5019964,0.2490018,0.1750339,0.8024423,0.0005427,-29.525101763907735
3.4984484031739997,56.238,46.9,1.7,21.865376,0.7480145,0.49979799999999996,0.279596,0.024753999999999998,0.9644556999999999,0.0009521000000000001,-27.451602665820374
4.435063590165067,40.764,43.7,7.2,20.036166,0.7555653,0.5007231,0.22505250000000002,0.0112005,0.9598986999999999,0.0055819,10.319121589365063
5.500011308073739,70.371,37.6,5.9,36.393258,0.7745764,0.5286945,0.140672,0.07230039999999999,0.6539166999999999,0.2156491,-3.86420268407139
4.5906858261907315,40.809,38.7,8.5,13.970332,0.7403419,0.5085374,0.2034427,0.1256737,0.8372427,0.0133193,-7.870964430529179
5.60422821374816,93.011,33.5,5.0,37.71584,0.7321405,0.5088007999999999,0.0952324,0.2026358,0.48670410000000003,0.19525279999999998,7.161655912159641
5.3680729398560105,80.427,38.6,5.9,37.472972999999996,0.7584316,0.5154380999999999,0.1486397,0.0734195,0.7783062,0.08402849999999999,-1.8458769843820297
4.265501770039226,68.862,42.4,5.7,23.16573,0.8837516,0.4940675,0.1553601,0.0211623,0.8032991,0.13424489999999997,-20.028216398068263
4.752447968653242,32.002,39.6,14.8,10.355692999999999,0.6216328000000001,0.5512853,0.18990929999999998,0.0372047,0.37770549999999997,0.5714739999999999,17.249610977507427
6.107251361368132,41.954,40.2,7.6,29.058846999999997,0.6088842,0.5352140999999999,0.20057479999999997,0.0478626,0.6139859999999999,0.2929158,18.473083034273294
4.826133136847682,78.396,44.9,5.6,45.326275,0.7605733,0.5260716999999999,0.26356799999999997,0.0451283,0.7767464,0.1292662,-7.425868166962647
4.6049924140397565,37.049,36.3,9.0,27.020740000000004,0.6458713,0.508628,0.1835405,0.050607099999999995,0.8143577,0.0181024,-0.42710635444861067
4.796726933850895,47.475,43.4,6.5,16.421048000000003,0.7425062,0.5134549,0.23048939999999998,0.0112101,0.9674555,0.0042956,-8.840343649196768
4.679055224758067,38.256,43.8,10.7,18.334273,0.7108971,0.5287924,0.2358724,0.0662912,0.6638539000000001,0.2534601,-9.462090914801399
4.87738862514732,49.636,37.1,8.5,28.534844,0.6623303,0.5213948,0.1954091,0.1205257,0.8050343000000001,0.0052253,-2.1431508030184476
4.390634881151876,32.248,39.8,8.1,8.8711627,0.6502973000000001,0.5211555,0.20940720000000002,0.0220884,0.8900867,0.0717569,-10.49505756010251
5.168927440189926,49.875,40.0,7.8,21.516688000000002,0.69194,0.5157792999999999,0.2088248,0.1160181,0.7574858,0.0875049,9.619372941319995
3.893095666096228,32.861,38.5,12.4,23.82,0.6703373,0.5284479999999999,0.25009000000000003,0.8341008,0.1453057,0.0034536000000000002,9.8362752622154
5.032223768115985,43.692,39.8,7.3,18.574731,0.644116,0.517831,0.1820755,0.0154965,0.9185624,0.0358211,6.222725668975507
5.118945568091526,43.181,32.8,5.3,24.208375,0.6108231,0.5200407,0.1746789,0.221085,0.6700911,0.06936569999999999,-17.58703024957036
5.470150189140079,76.285,42.2,5.9,36.685987,0.7681709,0.5105472,0.1642953,0.0208046,0.9416983,0.0060631999999999995,-2.6126013217127393
4.934871985811743,39.814,39.5,9.8,13.797184,0.6918969,0.5257324999999999,0.20151929999999998,0.0075516,0.9247857,0.03734,-2.903315751562609
4.139343756152375,34.431,35.4,9.5,11.550252,0.7507163,0.3760925,0.1554365,0.7424363,0.195168,0.0487557,3.3664659362983387
4.5891338357230085,40.596,40.6,8.5,15.922481,0.7284086999999999,0.48741359999999995,0.2079984,0.0205785,0.8735931,0.08226230000000001,-9.59383933860458
5.706410510570698,53.707,34.6,5.7,39.156548,0.6090453,0.5235027,0.15681520000000002,0.0717266,0.6688305999999999,0.10780710000000002,19.293999685435672
3.911104317804036,29.032,44.2,8.3,12.895204,0.6276932,0.5282929,0.2442542,0.0161983,0.558228,0.40667570000000003,-0.024542888697999754
4.078746734273607,28.029,54.5,6.3,20.608978,0.7236775,0.5011929,0.3652087,0.279613,0.6844344,0.0036703000000000005,-8.049716383049716
4.510813010512496,33.28,39.8,10.4,14.33971,0.45144490000000004,0.5460273,0.1887761,0.0375077,0.151203,0.784053,39.639111659469464
4.764161182236905,33.765,39.8,12.2,11.642141,0.7107919,0.5061482,0.1981331,0.045819099999999995,0.6036008,0.3027126,-3.2531240318083237
4.995472852179851,39.821,38.2,7.6,17.814158,0.6654808000000001,0.5217574,0.18364879999999997,0.047128699999999996,0.8850681999999999,0.0415913,-19.585097460667118
4.399587200018075,27.852,39.5,17.6,13.328354999999998,0.6990514,0.5080217,0.2659621,0.6145845999999999,0.3585176,0.0075314,-0.3227734608487747
5.739006364602543,53.67,39.8,9.4,25.240571,0.6234121,0.5234340000000001,0.1828678,0.0602242,0.8560219000000001,0.0287004,8.942976736551246
4.3819629776559985,42.927,41.0,4.3,30.320266999999998,0.6427487,0.5104505,0.20606910000000003,0.0253974,0.9274598,0.0036103999999999997,-12.665477030335726
4.450433875172564,38.673,42.3,7.3,13.602545000000001,0.7696970000000001,0.5124211,0.21901439999999997,0.0071601,0.9478945,0.0272579,-17.194810718843044
4.651723712588621,44.209,39.9,9.0,10.40748,0.7557893,0.5060045,0.19134520000000002,0.005998300000000001,0.9715471,0.008518000000000001,-10.587343352807386
2.8109042806687006,39.612,46.7,4.5,20.03643,0.7491409000000001,0.492986,0.2705411,0.018547099999999997,0.9721793,0.0015456,-49.1499227202473
5.376825054453664,80.647,38.3,5.3,40.07942,0.8276671,0.5103244,0.1431436,0.0341276,0.8571194,0.035173199999999995,0.4476433634561763
5.6922086630698505,95.236,41.3,7.1,49.01449,0.7495319,0.5175649999999999,0.18195,0.1147364,0.7506988,0.0287115,-4.865563220632328
4.133123575402619,48.009,44.1,5.6,17.394021,0.7731254,0.4914821,0.23272759999999998,0.0174431,0.9667329,0.002576,1.5971148892323546
4.302309278369985,40.53,41.6,8.3,8.8061767,0.7928964,0.5039779000000001,0.20586500000000002,0.008724299999999999,0.953886,0.020140599999999998,-10.967645445934494
4.609765105692743,32.895,41.7,10.7,9.2058392,0.7105906999999999,0.5182422000000001,0.2207007,0.0115925,0.9703801999999999,0.0028736,-12.955594852146577
4.939449360526614,51.03,41.3,7.8,29.568862,0.7498019,0.5110856,0.19217889999999999,0.021543700000000002,0.9333456,0.0117605,-6.503345365920953
5.802271431548582,56.087,34.2,10.2,35.906574,0.3208244,0.5103635999999999,0.13131679999999998,0.42230390000000007,0.30824609999999997,0.11243710000000001,15.475683703682682
5.566001210827714,55.599,36.0,7.3,26.77682,0.6969476,0.5177189,0.15419229999999998,0.0398501,0.8425908999999999,0.07188489999999999,-11.66544427240377
4.567038135497739,42.035,40.8,10.1,11.800327000000001,0.7323645999999999,0.5138819,0.21383200000000002,0.0075608,0.9656107,0.0105959,-3.986341833554646
3.7407573233077707,50.722,45.5,2.6,14.180672,0.75,0.5013092,0.2770769,0.0118074,0.9778382999999999,0.004178,-27.629427792915532
4.527681446118791,61.176,32.7,3.4,23.12182,0.8035220999999999,0.5042380999999999,0.1949953,0.08903989999999999,0.8927724,0.0030857,-34.64870638499881
3.915821787620399,28.933,41.1,11.6,8.9164992,0.6878943000000001,0.4959861,0.2198961,0.0188152,0.6048798000000001,0.3529983,5.778101480941976
3.4610480916706576,43.611,41.7,7.4,17.894191,0.7661647,0.4918112,0.243738,0.041162199999999996,0.9384296,0.0017295000000000001,-25.700449671393983
4.221857435419136,48.19,42.5,5.0,18.672945000000002,0.7063993000000001,0.5151515,0.2388408,0.028619400000000003,0.9505610000000001,0.0040799,-9.425811483770325
5.458010501491934,108.234,38.4,5.0,59.466252000000004,0.7369331,0.5190682,0.1367332,0.05827190000000001,0.5920616,0.1712036,10.42304543950398
5.1284671219297095,45.509,31.0,8.3,30.653253000000003,0.6089144000000001,0.5085791000000001,0.11618099999999999,0.13514260000000003,0.5522276999999999,0.0111218,5.168835226638695
4.102124855734526,34.928,35.1,6.6,14.613572,0.6919048000000001,0.46254799999999996,0.1949424,0.4909492999999999,0.4542724,0.0446605,-12.196664295312624
4.393540107347963,36.07,40.2,8.8,13.755134,0.740244,0.5092991,0.20947110000000002,0.0138597,0.9601584000000001,0.0038387,-22.013900113140455
3.9663294951638783,41.19,43.5,8.2,10.296833,0.7521368,0.42072299999999996,0.21949629999999998,0.05511130000000001,0.6218931999999999,0.30181540000000007,-6.332396801383186
4.292100938480419,34.223,42.0,10.6,10.57145,0.74865,0.5234806,0.2347393,0.028224400000000004,0.935334,0.026335900000000002,-22.69688153932527
2.866877814337499,39.14,50.1,4.4,24.804688,0.7760736,0.5302245,0.3333333,0.0108696,0.9796196,0.0,-36.82065217391305
5.3028696737795995,51.04,30.4,11.3,37.985675,0.5279377,0.5195337999999999,0.1273757,0.3034768,0.4990814,0.023659599999999996,9.846202868821852
4.111564935454498,35.342,38.9,10.5,13.338013,0.8209924999999999,0.5127807,0.198903,0.021192700000000002,0.6626189,0.3063655,-13.605073864954752
5.26124621060248,56.832,42.0,8.7,29.545365000000004,0.6865825,0.5053166,0.18564360000000002,0.08717589999999999,0.8170121,0.054698000000000004,8.671017518480161
4.731484006202963,65.617,39.0,6.8,18.953592,0.8542373,0.48316679999999995,0.15601900000000002,0.015495400000000001,0.9466662,0.0118025,-6.871787258522463
4.106054840093787,38.927,42.4,10.1,10.0271,0.7503819,0.5163419,0.2302071,0.009165000000000001,0.9715651,0.0037600000000000003,-6.13347955506815
4.4558646347875275,43.491,46.9,8.8,19.731073000000002,0.8331101999999999,0.49060990000000004,0.26958499999999996,0.011901799999999999,0.8535372999999999,0.0020653000000000004,-7.347638884027024
4.007406351503671,70.286,39.4,6.2,43.615573,0.5852447,0.484995,0.15215770000000003,0.0940818,0.805348,0.0652772,16.152182461659457
4.818753590497717,58.031,37.2,6.7,26.059307,0.765005,0.49882609999999994,0.1730142,0.0394961,0.9095325000000001,0.0159988,-16.15057680631451
5.194639200939921,62.374,36.2,3.9,46.321895,0.6519805000000001,0.5191165,0.14121789999999998,0.018244,0.9125044,0.0202625,20.472068734229776
5.117569563463827,48.625,34.4,5.3,25.522353,0.6794168,0.5193774,0.1767257,0.0374323,0.838874,0.08767260000000002,10.115188038752002
4.789876721137764,45.168,44.3,5.9,26.913359000000003,0.6983913,0.5128015,0.2061294,0.0110477,0.9631258,0.0051102,10.14405762304922
3.534406899137877,43.882,49.2,3.3,16.627726000000003,0.7847268000000001,0.4910648,0.2997022,0.013146399999999999,0.9766287,0.00029210000000000005,-27.373648846041483
4.443810401121398,48.055,49.4,9.2,28.671132,0.7745456999999999,0.5113832,0.2750011,0.024149700000000003,0.9531402,0.0050027,4.423249955011697
4.240349526742219,44.979,40.6,7.7,13.883436999999999,0.7314911000000001,0.5131066,0.20947649999999998,0.010924600000000001,0.9682038000000001,0.0074172,-13.868445262189512
3.9701608430373136,46.295,45.6,5.1,16.981707,0.7522523,0.5168524,0.271727,0.0183162,0.9658312,0.0023565,-0.04284490145672665
4.153631965002216,50.129,42.4,9.4,8.769434,0.8108305,0.49667120000000003,0.21614229999999998,0.050337,0.9334456,0.0037209000000000005,-7.575119348497613
4.22125770712091,41.968,44.7,7.5,15.701991,0.7561656,0.4859907,0.2369969,0.009012299999999999,0.9607665999999999,0.0173035,9.360730593607306
5.066840064159679,41.889,42.8,8.4,19.952376,0.7307609,0.5177718,0.2358192,0.010699799999999999,0.9103037,0.056756799999999996,-1.0476860028464137
4.139438274158168,35.162,49.3,15.6,19.741195,0.7042578,0.4815374,0.24578379999999997,0.06956330000000001,0.8354853000000001,0.0032641999999999997,-0.39895546206296245
4.060999853218289,31.94,40.3,10.2,11.297179,0.7019045,0.5207885,0.23122240000000002,0.1317344,0.5801182,0.27519990000000005,-5.8307264511644075
4.065878352857392,32.013,44.7,9.6,8.621721899999999,0.7765713000000001,0.5039387,0.22175460000000002,0.0140918,0.9681216,0.0024918,-5.533596837944664
4.077258863692948,46.323,42.0,8.3,16.250151000000002,0.7426176999999999,0.5165071,0.22927199999999998,0.0132251,0.9624174000000001,0.0061103,-15.778019586507073
4.371585011499013,36.023,41.8,10.9,13.080354,0.7940794,0.506919,0.22637670000000004,0.014620900000000001,0.957625,0.0053128,-9.176300578034683
4.794202140792856,47.318,40.9,7.8,26.521383,0.7264419,0.5217906,0.20301729999999998,0.030855,0.9273198,0.0153873,0.7195746799659487
3.875986771428488,44.796,40.3,8.2,18.221516,0.7253233,0.5196235,0.1930385,0.0109101,0.9686003000000001,0.004390600000000001,-13.358169238956892
4.3893787479525095,34.992,39.4,7.8,14.037923999999999,0.6873474,0.5247021,0.20596420000000004,0.0176648,0.9109415999999999,0.049363599999999994,-17.407800261096607
3.61689542640076,34.601,42.7,4.9,16.999312,0.7171893,0.5160257,0.2589744,0.2147862,0.7098333,0.0524281,-21.116211645324956
3.7515870050823104,41.905,45.3,4.0,19.613191,0.7143448,0.5091414000000001,0.27470490000000003,0.0106308,0.8284904000000001,0.0010630999999999998,-20.69454287739192
4.703170962956449,53.998,41.8,7.5,19.777070000000002,0.784666,0.5124118,0.224636,0.047577499999999995,0.9209086999999999,0.015093299999999999,1.4895218476409302
3.3506356082589543,31.608,50.4,6.3,18.656229999999997,0.7444668000000001,0.5085968,0.333888,0.352364,0.6355932,0.004906300000000001,-21.9892952720785
4.124927879110533,28.069,39.1,16.7,9.6425788,0.7805613,0.5060657000000001,0.1697406,0.0071252,0.9829745999999999,0.00135,-14.685367134178355
5.494587280916621,118.934,34.8,4.2,57.867263,0.7781762,0.5124564,0.0941778,0.12351789999999999,0.6238813,0.0702313,2.275296099080724
4.340523430789915,47.445,30.7,4.2,13.181926,0.6574962,0.49050649999999996,0.141362,0.5269357,0.38212199999999996,0.0131026,-13.714390065741418
4.436544276662768,36.73,42.4,10.5,10.383075,0.7952281999999999,0.5290763,0.217558,0.0043551,0.9741619,0.0062582,-7.20245937637242
4.135609636028679,50.11,42.2,3.7,23.932992000000002,0.7057872,0.5201282,0.2346564,0.0406147,0.9312110999999998,0.0109038,-25.334796926454445
5.295490129563044,55.386,39.2,7.6,31.636033,0.7031427,0.5291107,0.1816275,0.0176234,0.8253969000000001,0.11721569999999999,-4.137442078342998
2.8615344108590377,52.645,49.2,1.2,22.671353,0.8527607,0.4698795,0.23235799999999998,0.016506200000000002,0.9724896999999999,0.0,-35.488308115543326
5.645598113184611,40.197,29.6,15.9,13.293363000000001,0.5875322,0.5040445,0.1401721,0.6062364,0.325513,0.012431600000000001,-2.938855079051696
4.453578227278419,51.448,40.7,6.1,18.570823999999998,0.7559288000000001,0.5107572,0.20781660000000002,0.23369810000000002,0.6565436,0.0922687,-24.661294295668085
4.60192968343623,41.538,39.4,8.9,18.31302,0.6834077,0.5197468,0.20370429999999998,0.0061268,0.9683905,0.0117035,-13.746623987196159
4.448876295154121,40.817,40.3,6.2,14.609141000000001,0.7049949000000001,0.516888,0.21736239999999998,0.1773327,0.7811176999999999,0.0212372,-19.856995482195583
5.28503494151255,44.307,35.9,6.0,19.786963,0.6964296,0.5193939999999999,0.1692173,0.0256526,0.6935954000000001,0.2463583,-12.184076195219124
